Year,Team1,Team2,Goals_Team1,Goals_Team2,FIFA_Ranking_Team1,FIFA_Ranking_Team2,Avg_Age_Team1,Avg_Age_Team2,Experience_Team1,Experience_Team2,Possession_Team1,Possession_Team2,Shots_On_Target_T1,Shots_On_Target_T2,Past_WC_Performance_T1,Past_WC_Performance_T2,Winner,Team1_Win,Goal_Diff,Rank_Diff,Age_Diff,Exp_Diff,Poss_Diff,ShotsOT_Diff,PastPerf_Diff
2018,Cameroon,Spain,1,3,46,99,27.2,24.7,7,2,50.7,59.0,8,5,1,2,Spain,0,-2,53,2.5,5,-8.299999999999997,3,-1
2018,Mexico,France,1,2,30,48,26.5,27.0,8,6,50.1,49.7,2,5,4,2,France,0,-1,18,-0.5,2,0.3999999999999986,-3,2
2018,England,Serbia,2,0,57,18,29.9,27.4,3,6,45.2,54.0,9,8,0,1,England,1,2,-39,2.5,-3,-8.799999999999997,1,-1
2018,Senegal,Croatia,1,0,18,16,22.6,25.9,4,5,54.0,57.0,6,3,0,1,Senegal,1,1,-2,-3.299999999999997,-1,-3.0,3,-1
2018,Switzerland,Serbia,1,0,51,55,25.9,23.9,5,5,40.3,47.1,3,10,0,4,Switzerland,1,1,4,2.0,0,-6.800000000000004,-7,-4
2018,Brazil,Turkey,3,4,48,39,25.3,30.5,6,3,41.0,45.2,5,10,0,3,Turkey,0,-1,-9,-5.199999999999999,3,-4.200000000000003,-5,-3
2018,Netherlands,Cameroon,0,0,66,68,27.4,29.8,1,10,52.0,58.9,3,4,1,0,Draw,0,0,2,-2.400000000000002,-9,-6.899999999999999,-1,1
2018,Denmark,Portugal,0,3,96,59,27.2,26.2,4,10,46.8,54.5,9,8,2,5,Portugal,0,-3,-37,1.0,-6,-7.700000000000003,1,-3
2018,USA,Argentina,1,2,8,89,30.2,28.0,10,2,59.1,44.4,6,0,5,3,Argentina,0,-1,81,2.1999999999999993,8,14.700000000000003,6,2
2018,Belgium,Turkey,1,2,22,96,30.9,26.0,5,7,58.1,49.0,0,3,3,3,Turkey,0,-1,74,4.899999999999999,-2,9.100000000000001,-3,0
2018,Nigeria,Tunisia,1,4,6,62,25.5,25.0,7,1,54.3,55.9,2,6,1,1,Tunisia,0,-3,56,0.5,6,-1.6000000000000014,-4,0
2018,Sweden,Ukraine,2,0,76,13,27.0,30.7,5,6,56.4,50.9,2,10,0,1,Sweden,1,2,-63,-3.6999999999999993,-1,5.5,-8,-1
2018,Saudi Arabia,Senegal,1,3,57,81,27.4,23.7,1,6,53.3,53.0,0,8,1,1,Senegal,0,-2,24,3.6999999999999993,-5,0.29999999999999716,-8,0
2018,Colombia,Cameroon,3,3,36,6,25.4,26.4,7,3,42.5,55.1,5,10,4,3,Draw,0,0,-30,-1.0,4,-12.600000000000001,-5,1
2018,Germany,Turkey,1,2,79,83,28.3,27.2,8,2,55.3,52.4,10,9,5,0,Turkey,0,-1,4,1.1000000000000014,6,2.8999999999999986,1,5
2018,Costa Rica,Spain,3,3,92,77,26.5,30.3,7,2,44.2,50.8,8,5,0,1,Draw,0,0,-15,-3.8000000000000007,5,-6.599999999999994,3,-1
2018,Nigeria,Germany,1,0,57,60,24.9,28.8,4,9,46.5,55.0,7,7,3,2,Nigeria,1,1,3,-3.900000000000002,-5,-8.5,0,1
2018,Chile,Switzerland,0,0,49,90,26.4,23.7,8,5,56.4,54.6,10,8,0,0,Draw,0,0,41,2.6999999999999993,3,1.7999999999999972,2,0
2018,Ghana,Saudi Arabia,2,1,45,14,25.0,27.0,5,7,50.7,52.6,6,9,5,2,Ghana,1,1,-31,-2.0,-2,-1.8999999999999986,-3,3
2018,Chile,Croatia,0,1,82,95,29.1,27.0,10,5,57.2,47.2,9,3,3,0,Croatia,0,-1,13,2.1000000000000014,5,10.0,6,3
2018,Chile,France,1,5,66,54,30.8,26.5,9,7,44.3,48.1,7,0,5,1,France,0,-4,-12,4.300000000000001,2,-3.8000000000000043,7,4
2018,Spain,Sweden,3,0,77,4,27.5,28.2,10,4,52.2,59.4,5,7,3,5,Spain,1,3,-73,-0.6999999999999993,6,-7.199999999999996,-2,-2
2018,Sweden,Spain,1,1,45,39,27.2,24.2,5,8,41.7,42.2,8,1,2,4,Draw,0,0,-6,3.0,-3,-0.5,7,-2
2018,Ukraine,Serbia,0,3,79,72,27.3,26.2,1,10,52.9,45.4,2,10,2,1,Serbia,0,-3,-7,1.1000000000000014,-9,7.5,-8,1
2018,Ecuador,Greece,4,0,20,25,29.4,28.0,9,10,55.3,49.8,9,0,1,3,Ecuador,1,4,5,1.3999999999999986,-1,5.5,9,-2
2018,Netherlands,Germany,1,2,64,77,29.3,28.4,5,7,51.7,56.7,9,6,1,5,Germany,0,-1,13,0.9000000000000021,-2,-5.0,3,-4
2018,Italy,Sweden,2,1,93,32,26.8,27.3,6,10,45.3,43.3,8,9,3,3,Italy,1,1,-61,-0.5,-4,2.0,-1,0
2018,Czech Republic,Croatia,0,2,93,59,27.5,26.4,4,5,40.6,45.5,3,8,0,0,Croatia,0,-2,-34,1.1000000000000014,-1,-4.899999999999999,-5,0
2018,France,Netherlands,1,2,67,63,28.3,26.8,6,6,42.4,41.3,6,10,4,3,Netherlands,0,-1,-4,1.5,0,1.1000000000000014,-4,1
2018,Spain,Iran,3,2,83,38,24.7,28.5,8,5,52.4,54.1,8,8,4,5,Spain,1,1,-45,-3.8000000000000007,3,-1.7000000000000028,0,-1
2018,Costa Rica,Italy,1,0,3,92,29.4,27.1,3,7,58.7,44.8,1,2,0,5,Costa Rica,1,1,89,2.299999999999997,-4,13.900000000000006,-1,-5
2018,Serbia,Spain,0,0,54,53,30.5,24.9,5,2,44.1,47.8,1,5,0,1,Draw,0,0,-1,5.600000000000001,3,-3.6999999999999957,-4,-1
2018,Paraguay,Iran,1,0,78,94,29.3,24.5,2,5,54.7,48.9,8,6,2,2,Paraguay,1,1,16,4.800000000000001,-3,5.800000000000004,2,0
2018,Tunisia,France,1,2,64,67,24.5,24.0,2,10,57.3,57.8,2,9,4,1,France,0,-1,3,0.5,-8,-0.5,-7,3
2018,Denmark,Australia,0,1,40,28,23.1,29.9,7,3,50.4,48.2,8,8,3,0,Australia,0,-1,-12,-6.799999999999997,4,2.1999999999999957,0,3
2018,Mexico,Switzerland,0,4,59,3,28.4,28.6,10,9,53.4,42.9,4,1,5,3,Switzerland,0,-4,-56,-0.20000000000000284,1,10.5,3,2
2018,Serbia,Ecuador,3,1,55,98,25.5,26.8,10,6,56.3,50.5,5,7,1,2,Serbia,1,2,43,-1.3000000000000007,4,5.799999999999997,-2,-1
2018,Australia,Switzerland,1,3,62,80,27.6,26.1,10,10,45.2,59.3,1,6,5,4,Switzerland,0,-2,18,1.5,0,-14.099999999999994,-5,1
2018,Japan,Belgium,0,4,4,22,30.1,25.9,6,3,45.9,52.2,7,3,2,5,Belgium,0,-4,18,4.200000000000003,3,-6.300000000000004,4,-3
2018,Australia,Brazil,1,2,60,96,25.7,29.2,4,7,40.0,59.7,10,1,4,2,Brazil,0,-1,36,-3.5,-3,-19.700000000000003,9,2
2018,Saudi Arabia,Iran,0,1,75,38,26.2,30.8,5,4,59.3,56.8,8,7,0,2,Iran,0,-1,-37,-4.600000000000001,1,2.5,1,-2
2018,Iran,USA,3,2,95,72,27.6,25.8,1,3,58.4,40.7,1,10,4,1,Iran,1,1,-23,1.8000000000000007,-2,17.699999999999996,-9,3
2018,Ukraine,Greece,1,0,96,72,24.4,29.3,7,8,55.3,53.2,5,4,3,4,Ukraine,1,1,-24,-4.900000000000002,-1,2.0999999999999943,1,-1
2018,Iran,Ukraine,0,2,91,62,25.5,27.1,8,4,41.6,45.7,5,5,2,5,Ukraine,0,-2,-29,-1.6000000000000014,4,-4.100000000000001,0,-3
2018,Nigeria,Croatia,4,1,30,57,27.0,26.6,9,1,49.0,51.2,7,10,0,0,Nigeria,1,3,27,0.3999999999999986,8,-2.200000000000003,-3,0
2018,Portugal,Senegal,2,3,2,6,26.4,30.0,8,6,42.0,45.6,9,6,5,0,Senegal,0,-1,4,-3.6000000000000014,2,-3.6000000000000014,3,5
2018,Belgium,Mexico,1,2,62,78,28.2,27.0,5,10,40.3,47.0,4,9,3,2,Mexico,0,-1,16,1.1999999999999993,-5,-6.700000000000003,-5,1
2018,Brazil,Argentina,2,0,49,32,32.5,27.6,3,1,52.3,58.5,8,0,5,2,Brazil,1,2,-17,4.899999999999999,2,-6.200000000000003,8,3
2018,Brazil,Ecuador,0,0,9,99,27.2,27.5,10,5,59.2,44.1,0,7,1,3,Draw,0,0,90,-0.3000000000000007,5,15.100000000000001,-7,-2
2018,Colombia,Spain,2,1,92,10,25.3,23.7,9,7,58.1,57.5,8,3,2,4,Colombia,1,1,-82,1.6000000000000014,2,0.6000000000000014,5,-2
2018,Costa Rica,Uruguay,1,2,31,3,29.8,27.6,6,6,53.9,40.6,9,8,3,5,Uruguay,0,-1,-28,2.1999999999999993,0,13.299999999999997,1,-2
2018,Ghana,Italy,1,1,98,59,23.8,25.9,5,2,41.9,41.8,6,0,3,2,Draw,0,0,-39,-2.099999999999998,3,0.10000000000000142,6,1
2018,Tunisia,Nigeria,2,4,61,76,24.2,24.2,3,4,45.5,57.1,3,10,5,3,Nigeria,0,-2,15,0.0,-1,-11.600000000000001,-7,2
2018,Brazil,Uruguay,0,2,79,49,25.8,26.0,6,2,46.4,52.6,2,1,0,4,Uruguay,0,-2,-30,-0.1999999999999993,4,-6.200000000000003,1,-4
2018,Denmark,Germany,0,1,48,59,26.4,25.9,3,1,55.3,54.9,9,5,1,5,Germany,0,-1,11,0.5,2,0.3999999999999986,4,-4
2018,Czech Republic,Mexico,1,1,25,31,25.8,29.1,10,3,56.0,44.2,10,10,5,0,Draw,0,0,6,-3.3000000000000007,7,11.799999999999997,0,5
2018,Italy,Tunisia,2,2,36,93,26.9,24.9,6,3,47.7,50.7,5,9,3,3,Draw,0,0,57,2.0,3,-3.0,-4,0
2018,Chile,Germany,0,1,8,69,27.5,25.4,4,7,48.4,54.7,0,10,2,4,Germany,0,-1,61,2.1000000000000014,-3,-6.300000000000004,-10,-2
2018,Russia,Switzerland,0,1,73,62,29.1,27.5,2,1,40.9,52.5,2,0,3,3,Switzerland,0,-1,-11,1.6000000000000014,1,-11.600000000000001,2,0
2018,Argentina,Brazil,1,3,58,52,27.2,24.3,8,9,45.8,49.4,1,3,4,2,Brazil,0,-2,-6,2.8999999999999986,-1,-3.6000000000000014,-2,2
2018,Belgium,Ukraine,4,4,45,89,25.9,25.7,4,6,49.0,59.2,10,7,2,1,Draw,0,0,44,0.1999999999999993,-2,-10.200000000000003,3,1
2018,Iran,Portugal,1,0,62,41,29.0,23.7,9,4,42.3,53.5,8,9,2,0,Iran,1,1,-21,5.300000000000001,5,-11.200000000000003,-1,2
2018,Denmark,Japan,0,0,39,31,25.4,28.8,7,3,49.1,58.2,2,4,3,2,Draw,0,0,-8,-3.400000000000002,4,-9.100000000000001,-2,1
2018,Ukraine,Portugal,3,1,96,85,23.7,26.4,2,3,57.1,54.6,1,8,0,2,Ukraine,1,2,-11,-2.6999999999999993,-1,2.5,-7,-2
2018,Chile,Croatia,2,1,58,84,29.4,27.0,4,2,51.6,54.7,3,10,2,4,Chile,1,1,26,2.3999999999999986,2,-3.1000000000000014,-7,-2
2018,Russia,Sweden,3,0,81,22,29.3,28.8,5,2,41.6,41.6,1,10,4,3,Russia,1,3,-59,0.5,3,0.0,-9,1
2018,USA,Cameroon,1,2,99,4,25.4,25.6,3,10,43.8,47.2,0,5,5,0,Cameroon,0,-1,-95,-0.20000000000000284,-7,-3.4000000000000057,-5,5
2018,Saudi Arabia,Greece,3,1,83,13,26.2,26.4,9,5,49.5,57.2,5,0,0,2,Saudi Arabia,1,2,-70,-0.1999999999999993,4,-7.700000000000003,5,-2
2018,Italy,Paraguay,2,2,64,45,25.2,24.9,5,9,47.2,44.7,9,5,0,4,Draw,0,0,-19,0.3000000000000007,-4,2.5,4,-4
2022,Italy,Turkey,3,0,29,49,30.5,25.2,3,2,50.6,46.5,9,5,2,3,Italy,1,3,20,5.300000000000001,1,4.100000000000001,4,-1
2022,Belgium,Italy,0,0,59,20,28.4,26.0,9,6,51.7,44.4,9,7,0,2,Draw,0,0,-39,2.3999999999999986,3,7.300000000000004,2,-2
2022,Denmark,USA,1,2,71,77,29.1,26.2,7,10,55.9,58.5,1,5,3,5,USA,0,-1,6,2.900000000000002,-3,-2.6000000000000014,-4,-2
2022,Iran,Croatia,5,2,92,81,28.6,27.6,2,2,46.8,57.4,8,4,0,2,Iran,1,3,-11,1.0,0,-10.600000000000001,4,-2
2022,Iran,Portugal,2,1,9,54,27.0,25.2,9,4,56.1,50.0,2,10,4,2,Iran,1,1,45,1.8000000000000007,5,6.100000000000001,-8,2
2022,Poland,Colombia,0,0,92,36,29.2,27.6,4,6,46.8,41.2,7,1,1,0,Draw,0,0,-56,1.5999999999999979,-2,5.599999999999994,6,1
2022,Czech Republic,Belgium,1,0,6,97,28.5,28.0,9,5,41.1,54.3,7,3,4,0,Czech Republic,1,1,91,0.5,4,-13.199999999999996,4,4
2022,Senegal,Paraguay,3,0,29,1,29.9,26.1,2,1,51.1,52.5,2,9,2,0,Senegal,1,3,-28,3.799999999999997,1,-1.3999999999999986,-7,2
2022,Ecuador,Paraguay,2,2,58,15,26.1,25.4,10,6,51.8,59.4,2,4,0,0,Draw,0,0,-43,0.7000000000000028,4,-7.600000000000001,-2,0
2022,Serbia,Brazil,1,0,17,77,23.5,27.2,4,1,58.7,51.2,5,9,0,4,Serbia,1,1,60,-3.6999999999999993,3,7.5,-4,-4
2022,Ukraine,Tunisia,0,1,16,17,29.1,26.6,5,3,54.5,46.7,0,3,3,1,Tunisia,0,-1,1,2.5,2,7.799999999999997,-3,2
2022,Nigeria,Chile,3,1,87,24,27.7,27.4,2,10,58.4,50.4,3,1,5,4,Nigeria,1,2,-63,0.3000000000000007,-8,8.0,2,1
2022,Uruguay,Russia,0,4,95,58,26.4,30.1,10,5,58.2,59.6,0,6,0,2,Russia,0,-4,-37,-3.700000000000003,5,-1.3999999999999986,-6,-2
2022,Italy,Netherlands,1,0,3,72,26.5,27.1,1,10,52.1,53.9,2,9,4,4,Italy,1,1,69,-0.6000000000000014,-9,-1.7999999999999972,-7,0
2022,Senegal,Croatia,3,0,21,91,32.1,25.7,7,5,50.6,53.4,8,9,2,3,Senegal,1,3,70,6.400000000000002,2,-2.799999999999997,-1,-1
2022,Colombia,Ukraine,0,2,64,23,25.7,25.2,10,10,51.1,44.8,4,1,1,5,Ukraine,0,-2,-41,0.5,0,6.300000000000004,3,-4
2022,Turkey,USA,0,0,90,46,25.3,25.3,1,6,59.6,54.9,4,0,0,0,Draw,0,0,-44,0.0,-5,4.700000000000003,4,0
2022,Uruguay,Serbia,0,2,36,72,27.2,24.1,8,10,55.5,55.0,10,4,1,3,Serbia,0,-2,36,3.099999999999998,-2,0.5,6,-2
2022,Australia,Paraguay,1,1,86,8,29.4,28.9,3,8,42.1,46.3,3,0,0,5,Draw,0,0,-78,0.5,-5,-4.199999999999996,3,-5
2022,Costa Rica,Poland,1,1,62,59,31.6,22.5,10,5,55.6,49.7,2,0,2,3,Draw,0,0,-3,9.100000000000001,5,5.899999999999999,2,-1
2022,Brazil,Ukraine,1,0,42,90,28.3,28.0,6,1,43.4,45.9,4,0,5,2,Brazil,1,1,48,0.3000000000000007,5,-2.5,4,3
2022,France,Australia,1,2,42,13,30.9,26.0,10,3,44.2,40.5,3,8,2,3,Australia,0,-1,-29,4.899999999999999,7,3.700000000000003,-5,-1
2022,Denmark,USA,2,2,61,39,27.0,25.2,1,4,53.8,45.7,7,9,1,2,Draw,0,0,-22,1.8000000000000007,-3,8.099999999999994,-2,-1
2022,Cameroon,Iran,2,3,13,28,25.3,29.9,6,8,57.5,51.1,3,10,0,0,Iran,0,-1,15,-4.599999999999998,-2,6.399999999999999,-7,0
2022,Denmark,France,1,2,11,89,24.8,27.0,7,7,45.8,40.0,10,0,1,1,France,0,-1,78,-2.1999999999999993,0,5.799999999999997,10,0
2022,Germany,Ghana,3,0,54,61,28.7,28.6,6,5,41.6,45.7,7,4,4,2,Germany,1,3,7,0.09999999999999787,1,-4.100000000000001,3,2
2022,Saudi Arabia,Ghana,0,0,16,16,27.5,29.6,4,2,46.0,57.6,5,8,2,4,Draw,0,0,0,-2.1000000000000014,2,-11.600000000000001,-3,-2
2022,Costa Rica,South Korea,2,1,8,2,27.7,27.3,1,6,53.4,51.9,10,8,1,0,Costa Rica,1,1,-6,0.3999999999999986,-5,1.5,2,1
2022,Morocco,Tunisia,2,0,59,82,29.6,24.6,9,6,46.6,52.2,4,0,1,3,Morocco,1,2,23,5.0,3,-5.600000000000001,4,-2
2022,Switzerland,Netherlands,1,1,57,17,25.4,26.6,4,10,45.6,48.1,3,7,4,5,Draw,0,0,-40,-1.2000000000000028,-6,-2.5,-4,-1
2022,Cameroon,Czech Republic,2,0,40,30,29.7,25.5,7,10,43.7,53.5,3,0,0,3,Cameroon,1,2,-10,4.199999999999999,-3,-9.799999999999997,3,-3
2022,Belgium,Tunisia,1,0,59,13,26.0,26.0,7,6,50.0,43.8,3,7,1,4,Belgium,1,1,-46,0.0,1,6.200000000000003,-4,-3
2022,Paraguay,USA,3,0,2,96,31.3,26.8,2,9,45.5,56.4,10,0,4,4,Paraguay,1,3,94,4.5,-7,-10.899999999999999,10,0
2022,Ecuador,Costa Rica,0,0,94,93,28.2,26.7,1,8,54.6,42.3,8,4,0,3,Draw,0,0,-1,1.5,-7,12.300000000000004,4,-3
2022,Ecuador,Greece,0,1,94,94,25.2,27.8,8,8,41.5,53.1,3,7,5,5,Greece,0,-1,0,-2.6000000000000014,0,-11.600000000000001,-4,0
2022,Ukraine,Ecuador,2,0,76,82,22.9,28.1,8,1,53.3,46.8,8,5,0,0,Ukraine,1,2,6,-5.200000000000003,7,6.5,3,0
2022,Belgium,Nigeria,0,2,10,13,28.6,26.7,7,5,44.8,55.0,9,8,5,2,Nigeria,0,-2,3,1.9000000000000021,2,-10.200000000000003,1,3
2022,Argentina,Sweden,4,1,44,43,26.3,27.8,8,7,49.8,51.0,5,0,2,4,Argentina,1,3,-1,-1.5,1,-1.2000000000000028,5,-2
2022,Brazil,Ecuador,0,1,11,85,26.7,25.9,3,6,45.7,49.0,9,8,4,4,Ecuador,0,-1,74,0.8000000000000007,-3,-3.299999999999997,1,0
2022,Ecuador,Ghana,2,2,79,94,28.5,29.6,2,5,54.5,43.4,6,0,0,4,Draw,0,0,15,-1.1000000000000014,-3,11.100000000000001,6,-4
2022,Tunisia,Japan,4,1,80,21,29.0,25.9,7,8,58.9,52.7,9,9,5,5,Tunisia,1,3,-59,3.1000000000000014,-1,6.199999999999996,0,0
2022,Uruguay,Ecuador,3,3,81,55,29.4,29.4,8,3,58.3,59.5,2,9,5,1,Draw,0,0,-26,0.0,5,-1.2000000000000028,-7,4
2022,Russia,Germany,1,1,90,81,24.7,24.0,1,6,51.7,56.5,7,2,2,5,Draw,0,0,-9,0.6999999999999993,-5,-4.799999999999997,5,-3
2022,Mexico,USA,5,2,2,40,29.9,26.2,10,5,49.3,41.2,2,0,3,0,Mexico,1,3,38,3.6999999999999993,5,8.099999999999994,2,3
2022,Belgium,Tunisia,1,1,50,83,25.8,26.3,9,8,56.4,47.5,0,2,4,0,Draw,0,0,33,-0.5,1,8.899999999999999,-2,4
2022,Turkey,Tunisia,2,1,12,15,22.5,27.6,4,4,53.7,58.5,9,10,3,0,Turkey,1,1,3,-5.100000000000001,0,-4.799999999999997,-1,3
2022,Germany,Czech Republic,0,3,90,73,24.6,28.7,4,8,43.7,50.1,4,1,0,0,Czech Republic,0,-3,-17,-4.099999999999998,-4,-6.399999999999999,3,0
2022,Paraguay,Spain,0,3,23,52,27.4,24.5,3,10,56.4,53.2,1,1,4,0,Spain,0,-3,29,2.8999999999999986,-7,3.1999999999999957,0,4
2022,Nigeria,Spain,1,1,18,74,25.0,24.8,6,2,48.6,58.3,9,8,2,3,Draw,0,0,56,0.1999999999999993,4,-9.699999999999996,1,-1
2022,Japan,Argentina,0,1,62,95,26.8,24.2,1,9,43.8,57.5,5,7,0,4,Argentina,0,-1,33,2.6000000000000014,-8,-13.700000000000003,-2,-4
2022,Iran,England,0,1,96,53,27.7,29.6,6,9,45.6,50.0,9,0,4,5,England,0,-1,-43,-1.9000000000000021,-3,-4.399999999999999,9,-1
2022,Russia,Sweden,0,0,38,52,26.0,24.8,9,10,50.4,46.8,0,0,3,5,Draw,0,0,14,1.1999999999999993,-1,3.6000000000000014,0,-2
2022,Iran,Russia,1,0,67,30,24.5,26.1,2,6,44.7,54.4,3,0,0,1,Iran,1,1,-37,-1.6000000000000014,-4,-9.699999999999996,3,-1
2022,Uruguay,Ecuador,3,0,38,33,27.0,29.4,7,4,42.5,45.7,0,3,2,2,Uruguay,1,3,-5,-2.3999999999999986,3,-3.200000000000003,-3,0
2022,Iran,Serbia,1,1,67,57,22.9,26.4,1,4,42.5,45.0,0,1,2,4,Draw,0,0,-10,-3.5,-3,-2.5,-1,-2
2022,Colombia,Czech Republic,0,2,94,52,25.6,26.3,7,6,51.7,47.1,7,2,0,1,Czech Republic,0,-2,-42,-0.6999999999999993,1,4.600000000000001,5,-1
2022,England,Morocco,2,2,61,9,25.1,25.4,5,5,54.7,43.5,10,10,0,3,Draw,0,0,-52,-0.29999999999999716,0,11.200000000000003,0,-3
2022,France,Senegal,0,1,1,54,26.5,25.0,8,6,46.4,53.9,1,8,5,2,Senegal,0,-1,53,1.5,2,-7.5,-7,3
2022,Croatia,Russia,1,1,94,1,26.6,29.4,4,7,40.7,52.3,0,1,1,1,Draw,0,0,-93,-2.799999999999997,-3,-11.599999999999994,-1,0
2022,Russia,Greece,0,0,45,44,28.9,30.3,10,7,42.5,49.7,10,3,3,5,Draw,0,0,-1,-1.4000000000000021,3,-7.200000000000003,7,-2
2022,Senegal,Ecuador,3,0,96,99,30.2,25.0,7,9,58.3,47.8,7,0,0,2,Senegal,1,3,3,5.199999999999999,-2,10.5,7,-2
2022,Ghana,Ukraine,2,2,28,75,24.8,29.8,6,8,49.9,58.2,3,1,0,5,Draw,0,0,47,-5.0,-2,-8.300000000000004,2,-5
2022,Poland,Morocco,0,1,21,98,31.0,26.0,5,6,49.1,40.6,2,4,1,1,Morocco,0,-1,77,5.0,-1,8.5,-2,0
2022,Senegal,Ecuador,1,4,13,80,25.4,28.1,4,6,40.8,55.4,3,9,1,3,Ecuador,0,-3,67,-2.700000000000003,-2,-14.600000000000001,-6,-2
2022,Uruguay,France,1,2,27,9,27.3,29.8,7,5,54.6,58.0,10,0,4,5,France,0,-1,-18,-2.5,2,-3.3999999999999986,10,-1
2022,Ukraine,Chile,3,2,100,32,28.0,26.7,5,1,50.6,48.9,4,10,2,2,Ukraine,1,1,-68,1.3000000000000007,4,1.7000000000000028,-6,0
2022,Portugal,Germany,0,2,7,15,31.9,26.3,5,9,44.0,51.0,0,6,3,1,Germany,0,-2,8,5.599999999999998,-4,-7.0,-6,2
2022,Cameroon,Uruguay,2,0,22,12,25.9,28.6,1,9,42.2,58.9,10,3,4,5,Cameroon,1,2,-10,-2.700000000000003,-8,-16.699999999999996,7,-1
2022,Paraguay,Italy,5,1,74,97,23.4,24.8,2,9,47.7,44.2,0,5,0,3,Paraguay,1,4,23,-1.4000000000000021,-7,3.5,-5,-3
2022,Paraguay,Uruguay,2,1,53,78,30.0,29.3,5,8,56.7,50.4,2,7,1,4,Paraguay,1,1,25,0.6999999999999993,-3,6.300000000000004,-5,-3
2022,Senegal,Ecuador,3,2,79,57,25.3,27.3,3,10,57.3,49.5,5,5,5,3,Senegal,1,1,-22,-2.0,-7,7.799999999999997,0,2
2022,South Korea,Greece,2,2,79,8,26.3,25.8,2,3,52.1,45.2,0,1,2,3,Draw,0,0,-71,0.5,-1,6.899999999999999,-1,-1
2022,Czech Republic,Mexico,1,0,4,72,24.8,25.8,4,1,54.6,56.4,10,0,4,4,Czech Republic,1,1,68,-1.0,3,-1.7999999999999972,10,0
2022,Costa Rica,Turkey,1,1,96,27,26.3,24.2,4,8,42.3,58.0,1,7,5,3,Draw,0,0,-69,2.1000000000000014,-4,-15.700000000000003,-6,2
2022,Cameroon,Senegal,1,1,23,62,25.3,25.9,4,7,51.8,55.6,6,7,2,4,Draw,0,0,39,-0.5999999999999979,-3,-3.8000000000000043,-1,-2
2022,Nigeria,Cameroon,3,1,70,12,28.4,26.5,4,5,53.3,43.9,0,8,5,4,Nigeria,1,2,-58,1.8999999999999986,-1,9.399999999999999,-8,1
2022,Costa Rica,Sweden,3,1,88,65,27.2,24.9,3,10,44.0,41.7,6,5,1,5,Costa Rica,1,2,-23,2.3000000000000007,-7,2.299999999999997,1,-4
2022,Ukraine,Russia,0,2,84,42,25.6,26.9,7,7,57.6,52.1,3,0,4,5,Russia,0,-2,-42,-1.2999999999999972,0,5.5,3,-1
